created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 21 23:48:51 +0000 2023;1715877840141598833;"@MurtadhaOne1 @gibran_tweet Persoalan nya si bocah yg mau sendiri mbakkkk.";0;0;0;0;in;719694214066339841;1715791482983157843;suarajemaat;https://twitter.com/suarajemaat/status/1715877840141598833
Sat Oct 21 23:48:50 +0000 2023;1715877837918589158;"Yang jadi masalah, bukan ke @gibran_tweet  tapi Mahkamah Konstitusi itu bisa berubah jadi Mahkamah Keluarga... Yang di modifikasi untuk membuat jalan tol menuju  cawapres Prabowo...";0;0;0;0;in;3170491140;1715877837918589158;wibisono504;https://twitter.com/wibisono504/status/1715877837918589158
Sat Oct 21 23:48:48 +0000 2023;1715877826929594850;"@KakekHalal Argumen sublimasinya @KakekHalal lumayan bagus tuk kepuasan sesaat. Dan scr implisit ketakutan yg berkepanjangan klo Prabowi - Gibran jd daftar ke KPU";0;0;0;1;in;1609050376489295872;1715602397970796949;WinihartoB;https://twitter.com/WinihartoB/status/1715877826929594850
Sat Oct 21 23:48:42 +0000 2023;1715877805450559782;"@triwul82 @gibran_tweet Walaupun goblok yang penting anak presiden RI";0;0;0;0;in;1607540257205137408;1715707448437493774;dydyaa2;https://twitter.com/dydyaa2/status/1715877805450559782
Sat Oct 21 23:48:39 +0000 2023;1715877789709054164;"@Dennysiregar7 Soekarno bapak proklamator Soeharto bapak pembangunan Habibi bapak teknologi Jokowi bapaknya Gibran";0;0;0;0;in;480978027;1715850650544652709;L35933;https://twitter.com/L35933/status/1715877789709054164
Sat Oct 21 23:48:35 +0000 2023;1715877774605595116;"@kumparan Ya setuju, PDIP menang pilpres tapi di akhir masa Jokowi, PDI-P dianggap sebagai partai oposisi oleh Jokowi Pecat Gibran Jokowi dari kader karena berkhianat  Tarik semua menteri PDIP dari kabinet Jokowi PDIP sudah biasa jadi oposisi";0;0;0;0;in;1633833214732308482;1715765157585203491;S40637746Sugeng;https://twitter.com/S40637746Sugeng/status/1715877774605595116
Sat Oct 21 23:48:35 +0000 2023;1715877773846458701;"@ekokuntadhi1 Iya gitu mas @gibran_tweet";0;0;0;0;in;864614034;1715815450951708881;novitamelanie;https://twitter.com/novitamelanie/status/1715877773846458701
Sat Oct 21 23:48:30 +0000 2023;1715877752820404470;"@Dennysiregar7 @erickthohir Sy jg heran ! Gibran tdk cukup pengalaman. Penampilan, bicara, sikapnya juga lugu. Dia cuma dimanfaatkan oleh politisi² senior: Prabowo dkk demi pemenangan Pilpres ! Mao dibawa kemana negeri ini kalau Wapresnya tak berwibawa macam gitu ? Apalagi kalo di tengah jalan jadi Presiden";0;0;0;1;in;125911074;1715721510885982640;pitersim;https://twitter.com/pitersim/status/1715877752820404470
Sat Oct 21 23:48:29 +0000 2023;1715877750496739515;"@Fahrihamzah @gibran_tweet Wangi kekuasaan emang memabukkan y";0;0;0;0;in;1674682760076877825;1715741272831676699;fajar43380;https://twitter.com/fajar43380/status/1715877750496739515
Sat Oct 21 23:48:25 +0000 2023;1715877734222803250;"Belum Bersikap Soal Cawapres, PDIP Tegaskan Gibran Masih Jurkam Ganjar-Mahfud https://t.co/IFdexM0o8P";4;9;7;31;in;3319260420;1715877734222803250;geloraco;https://twitter.com/geloraco/status/1715877734222803250
Sat Oct 21 23:48:24 +0000 2023;1715877726597652921;"@geloraco Pernyataan PS pilih gibran cawapres utk keberlanjutan kepemimpinan kedepan indikasi ditengah jln PS tdk dpt melanjutkan krn faktor X.";0;0;0;0;in;707438762;1715664712149741933;dalgonyes;https://twitter.com/dalgonyes/status/1715877726597652921
Sat Oct 21 23:48:12 +0000 2023;1715877679843664148;"@ZulfanE94952246 @siticeriaselalu @Jhon_NKRI @gibran_tweet Gerombolan penghianat dan penjilat bersatu";0;0;0;1;in;1590018999147851776;1715661302641918093;sunarto94981121;https://twitter.com/sunarto94981121/status/1715877679843664148
Sat Oct 21 23:48:11 +0000 2023;1715877672570765479;"Makin tua denger politik makin makin seru Seharusnya kalo PDIP optimis menang, ga perlu lah mengerahkan seluruh tenaga dan para buzzernya buat menuding jkw dan gibran sbg pengkhianat, loncat2an bukannya hal biasa dr politik ya? Tunjukin lah kalo kemenangan lalu  PDIP bukan dr jkw";0;0;0;0;in;229465861;1715877672570765479;danielsisw;https://twitter.com/danielsisw/status/1715877672570765479
Sat Oct 21 23:48:03 +0000 2023;1715877638055801218;"@Anak__Ogi @gibran_tweet Keluarga pembohong. Ternyata mereka tidak jujur.";0;0;0;0;in;239712409;1715747307982057771;J_Aryoko;https://twitter.com/J_Aryoko/status/1715877638055801218
Sat Oct 21 23:48:00 +0000 2023;1715877628056621112;"@MamatAlkatiri mas Gibran nih mukanya kayak ga pernah semangat atau antusias ya? apa cuma perasaan aja ya?";0;0;0;1;in;1189313535949467648;1715767797270425805;simpanse_s;https://twitter.com/simpanse_s/status/1715877628056621112
Sat Oct 21 23:47:55 +0000 2023;1715877607663898943;"@armangn8 @golkar_id @airlangga_hrt @gibran_tweet Marwah Golkar sbg partai besar di mana? Meritokrasi bgmn, yg baru masuk jadi anggota kok bisa di-CAWAPRES-kan. Tidak ada kader sendiri yg layak? Membuat demotivasi kader yg berjuang dr bawah";0;0;0;0;in;66853414;1715675319318069295;Susiloh;https://twitter.com/Susiloh/status/1715877607663898943
Sat Oct 21 23:47:52 +0000 2023;1715877592577048803;"@DiptraD @msaid_didu Gibran dibajak Prabowo krn dia anak Jokowi. Coba kalo bukan siapa2, pasti ga ada yg lirik.";0;1;0;0;in;888029107711229952;1715730583656300591;Ivonedarm;https://twitter.com/Ivonedarm/status/1715877592577048803
Sat Oct 21 23:47:51 +0000 2023;1715877589297025471;"@Yattie2023 @yunartowijaya @kurawa @gibran_tweet Oh hrs kenal baik ya. Baiklah. https://t.co/CgDQW8Ilp6";0;0;0;0;in;4459242554;1715680486557921595;itsmed14n4;https://twitter.com/itsmed14n4/status/1715877589297025471
Sat Oct 21 23:47:49 +0000 2023;1715877579666940349;"Gibran kan beguru ma lae @ruhutsitompul";0;0;0;0;in;1603746480707104768;1715877579666940349;lopefutin;https://twitter.com/lopefutin/status/1715877579666940349
Sat Oct 21 23:47:46 +0000 2023;1715877567021138353;"@irfanwahidi60 @BosPurwa Yg seneng Jokowi dong .  Gibran langsung capres";0;1;0;0;in;2700740070;1715246864533274958;STresnowat102;https://twitter.com/STresnowat102/status/1715877567021138353
Sat Oct 21 23:47:35 +0000 2023;1715877524327342392;"Bapak lo presiden, bapak lu punya kuasa @gibran_tweet https://t.co/qzbo5bCH6U";0;0;1;3;in;1306158355216392192;1715877524327342392;BungaSeruni12;https://twitter.com/BungaSeruni12/status/1715877524327342392
Sat Oct 21 23:47:30 +0000 2023;1715877499597726109;"@Mas_P4rjo @siticeriaselalu @seruanhl @gibran_tweet Penghianat";0;0;0;0;in;1590018999147851776;1715661302641918093;sunarto94981121;https://twitter.com/sunarto94981121/status/1715877499597726109
Sat Oct 21 23:47:27 +0000 2023;1715877490185605448;"@Fahrihamzah @gibran_tweet politikus senior, tekuk lutuk di bawah ketiak kang martabak, bocah tengil..😁😁";0;0;0;0;in;1438327780568010755;1715741272831676699;gerinisk2;https://twitter.com/gerinisk2/status/1715877490185605448
Sat Oct 21 23:47:18 +0000 2023;1715877451338055865;"@armangn8 @msaid_didu @golkar_id @airlangga_hrt @gibran_tweet GILA AJA MEMPERTARUHKAN NKRI ,DGN SEMUA PROBLEM KPD ANAK INGUSAN...APA JADINYA KALO PRBOWO STROKE 😂😂😂😂";0;0;0;0;in;1230691652685066240;1715675319318069295;BoilerSupplier;https://twitter.com/BoilerSupplier/status/1715877451338055865
Sat Oct 21 23:47:15 +0000 2023;1715877439631687989;"@anismatta @gibran_tweet Contoh partai penjilat dan partai gurem";0;0;0;1;in;1449020794554642432;1715742425761865756;LabungaJamal;https://twitter.com/LabungaJamal/status/1715877439631687989
Sat Oct 21 23:47:01 +0000 2023;1715877380303327436;"Bismillahirrahmanirrahim Prabowo - Gibran Calon Presiden &amp  Calon Wakil Presiden 2024  "Golkar Menang, Rakyat Sejahtera" https://t.co/0ajeESjTRf";0;0;0;0;in;781842722;1715877380303327436;ZuliHendriyanto;https://twitter.com/ZuliHendriyanto/status/1715877380303327436
Sat Oct 21 23:47:00 +0000 2023;1715877377463791907;"@Catatan_ali7 @yunartowijaya Mereka  mau bukan  khawatir  karena  prabowo  dan gibran  berpasangan  yang  mereka  takut  kan ntu  AMIN menang  satu  putaran.";0;1;1;3;in;885617400846065664;1715749563343253768;WiberMelayu;https://twitter.com/WiberMelayu/status/1715877377463791907
Sat Oct 21 23:46:56 +0000 2023;1715877359210123468;"@SuryantoJohanes @PandamPamungkas @gibran_tweet @Fahrihamzah Berarti dele mateng wes dadi tempe 😅";0;0;0;0;in;305590781;1715757265888960853;muhammadjodi__;https://twitter.com/muhammadjodi__/status/1715877359210123468
Sat Oct 21 23:46:48 +0000 2023;1715877326029017528;"Seorang pengkhianat tidak akan pernah meraih kesuksesan dalam hidupnya @gibran_tweet jalanmu masih panjang Ojo grusah grusuh koyo jare pak amu.";0;0;0;1;in;1440086803856478208;1715877326029017528;dhedhote1978;https://twitter.com/dhedhote1978/status/1715877326029017528
Sat Oct 21 23:46:45 +0000 2023;1715877313261539656;"@Anak__Ogi @gibran_tweet Ra gentle. Mundur dulu baru tebar pesona. Jauh lebih Gentle @AgusYudhoyono .";0;0;0;0;in;565020080;1715747307982057771;obedNababaN;https://twitter.com/obedNababaN/status/1715877313261539656
Sat Oct 21 23:46:45 +0000 2023;1715877313081196588;"kampanye hitam.  Oya, asal tahu aja, menggunakan Ahok untuk menyerang Gibran paké NARASI LUGU-nya tak akan mempengaruhi orang-orang sepertiku. Kami bukan PEMUJA BERHALA atau orang-orang lugu yang memberhalakan (Ahok dan JKW).";0;1;0;2;in;967230367685009408;1715877310715629676;ahmedasarlan;https://twitter.com/ahmedasarlan/status/1715877313081196588
Sat Oct 21 23:46:43 +0000 2023;1715877304092729577;"@PDI_Perjuangan Maaf pak Ganjar, di Jawa tengah (tempat tinggalmu) sudah tidak kuat lagi PDI-P. Gerbong kosong. Prabowo - Gibran (simalinkundang), telah membayar gerbong. Anies - Amin terus bergerak tanpa uang di jateng.";0;0;0;0;in;1705185135946268672;1715761427615825960;M4T4_ANG1N;https://twitter.com/M4T4_ANG1N/status/1715877304092729577
Sat Oct 21 23:46:39 +0000 2023;1715877287336566938;"@anismatta @gibran_tweet Sekelas anis juga menjilat,,,,";0;0;0;0;in;1591491358509830144;1715742425761865756;sayriyangapusi;https://twitter.com/sayriyangapusi/status/1715877287336566938
Sat Oct 21 23:46:36 +0000 2023;1715877273512059122;"@gibran_tweet bajunya masih merah, mas gibran.";0;0;0;0;in;2355759462;1715757265888960853;AbidinZnl;https://twitter.com/AbidinZnl/status/1715877273512059122
Sat Oct 21 23:46:31 +0000 2023;1715877254759322098;"@bobby_risakotta Hemat saya elektabilitas Prabowo tertinggi jika cawapresnya Gibran, mmgnya mau digandengkan dg siapa? Prabowo-Ganjar? Logikanya kubu Ganjar yg klabaan laksana prahara karena suaranya akan kesedot  Gibran (Jokowi effek), taulah semuanya dah disiapkan Pak Jokowi";0;0;0;2;in;1514835290799865858;1715668301563785465;AriefPu62762861;https://twitter.com/AriefPu62762861/status/1715877254759322098
Sat Oct 21 23:46:30 +0000 2023;1715877250518942051;"@triwul82 @jokowi @gibran_tweet Nanti keluar disebut penghiatan, gmna to mintane 🤦🤦🤦";0;0;0;0;in;1580700865073410048;1715748951318798827;bocahedewe43;https://twitter.com/bocahedewe43/status/1715877250518942051
Sat Oct 21 23:46:29 +0000 2023;1715877246978990555;"@Anak__Ogi @gibran_tweet Mumpung ada kesempatan, bapaknya presiden 😂😂😂😂";0;0;0;0;in;124518634;1715747307982057771;abangjun;https://twitter.com/abangjun/status/1715877246978990555
Sat Oct 21 23:46:20 +0000 2023;1715877206717764050;"@genx36545403 @jokowi @gibran_tweet @kaesangp mimic nya pak jokowi kek “hmm blm tau aja lu apa yg sedang sy rencanakan”";0;1;0;0;in;110955769;1715668498939367790;ikrihakiki;https://twitter.com/ikrihakiki/status/1715877206717764050
Sat Oct 21 23:46:19 +0000 2023;1715877201999233103;"@knpiharis @gibran_tweet Umur msh muda , Jk agak sabar menapaki pelan2 lika liku dgn perjuangan, akn jauh lebih besar&amp kuat posisinya, tp jk spt ini, apa tdk kuatir terjungkal &amp  terprosok";0;0;0;0;in;1239627909834223616;1715732419331117059;03_malikha;https://twitter.com/03_malikha/status/1715877201999233103
Sat Oct 21 23:46:17 +0000 2023;1715877196043337958;"@panjianom102 Janji janji mu mas gibran apa bisa pegang #GibranMenclaMencle";0;0;0;0;in;1694332475420659712;1715629925565374794;candleligh77470;https://twitter.com/candleligh77470/status/1715877196043337958
Sat Oct 21 23:46:13 +0000 2023;1715877180071383342;"@Dejavuu33 @anismatta @gibran_tweet LUPA SAMA OMONGANNYA YG DULU.";0;0;0;0;in;1603666788566577152;1715742425761865756;BangJiih85;https://twitter.com/BangJiih85/status/1715877180071383342
Sat Oct 21 23:46:11 +0000 2023;1715877171787677965;"@kompascom Pasangan Prabowo-Gibran,Cocoknya Disingkat Jadi " PAGI ", Atau " PRAGI " Nih🤣🤣🤣";0;0;0;0;in;1630890442777841666;1715671154734874783;Irwansy96179363;https://twitter.com/Irwansy96179363/status/1715877171787677965
Sat Oct 21 23:46:05 +0000 2023;1715877146575450225;"https://t.co/chX1UIdW9s FIFA con w/ @gibran_toplover";0;0;0;1;in;1238277443133243392;1715877146575450225;Dotaw_;https://twitter.com/Dotaw_/status/1715877146575450225
Sat Oct 21 23:46:04 +0000 2023;1715877141244768561;"@mihrabku @jokowi Tetep dukung gibran";0;0;0;0;in;1599450317803773954;1715294783177208008;karangtengah_o;https://twitter.com/karangtengah_o/status/1715877141244768561
Sat Oct 21 23:46:00 +0000 2023;1715877123792191550;"@Aryprasetyo85 @gibran_tweet @007koteka @03__nakula @aan_muba @AntoniusCDN @FirzaHusainID @GunRomli @Miduk17 @NgkongRoses @DS_yantie Partai yang membesarkannya saja di khianati apalagi rakyat.";0;0;0;0;in;1404347674573168642;1715653924898877721;rodasejarah_;https://twitter.com/rodasejarah_/status/1715877123792191550
Sat Oct 21 23:45:55 +0000 2023;1715877101264580704;"Ini maksudnya Gibran kah?";0;0;0;0;in;607940461;1715877101264580704;ronce158;https://twitter.com/ronce158/status/1715877101264580704
Sat Oct 21 23:45:48 +0000 2023;1715877072433013174;"@BfBng @KompasTV Apalagi milih prabowo gibran lebih miskin lagi, mending milih anies";0;0;0;0;in;1355423051614064642;1715695713798295868;AMisedap;https://twitter.com/AMisedap/status/1715877072433013174
Sat Oct 21 23:45:40 +0000 2023;1715877038614327755;"@SBYudhoyono Pak kl gibran jd wakil akan 5 thn dan tambah 10 thn dan si agus akan manyun dan setelah itu kaesang wkwk lbh baik ke ganjar agar dinasty tdk lanjut dan kans anak km agus bs ada";0;0;0;0;in;1603512211346845698;1715762380578447488;ivan999vcd_ivan;https://twitter.com/ivan999vcd_ivan/status/1715877038614327755
Sat Oct 21 23:45:39 +0000 2023;1715877037477699964;"@joesvult @triwul82 @mediocrickey @jokowi @gibran_tweet Dan seiring waktu pula itu bisa berubah... #GibranMenclaMencle";0;0;0;0;in;3051996020;1715748951318798827;TjeinalH;https://twitter.com/TjeinalH/status/1715877037477699964
Sat Oct 21 23:45:37 +0000 2023;1715877028602450098;"@narkosun Pak saya masih pendukung anda @jokowi  sebagai presiden ,tapi sorry saya g dukung @gibran_tweet  .... Yg layak bagi saya adl @ganjarpranowo  @mohmahfudmd  ...";0;0;0;0;in;1518800155293925378;1715630841261654242;GendhutJaiko;https://twitter.com/GendhutJaiko/status/1715877028602450098
Sat Oct 21 23:45:36 +0000 2023;1715877025037385757;"Gibran Mau Minta Restu Partai Demokrat? Ini Jawaban SBY https://t.co/ScZml33WCt";0;1;2;2;in;847372542830444544;1715877025037385757;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1715877025037385757
Sat Oct 21 23:45:34 +0000 2023;1715877013511393291;"@PandamPamungkas @gibran_tweet Gk akan menyangka selicik ini @jokowi @gibran_tweet, pamannya AnUs, dan @prabowo . Gusti Allah SWT mboten sare. Dzolim!";0;0;0;0;in;1603958716768071681;1715654546524127618;Ijaunsi;https://twitter.com/Ijaunsi/status/1715877013511393291
Sat Oct 21 23:45:30 +0000 2023;1715876996696379417;"@detikcom @detikjatim_ Ketika debat: Gibran: silakan untuk memilih Pa Ganjar. Ganjar: terima kasih dek Gibran. Silakan jg untuk memilih Gibran. Amin: lah kita ga ada ug endorse nih. Pa Prabs jangan lupain kita ya. Kita dulu solmet loh pa…  Dan akhirnya semua muter kayak Spider man";0;0;0;0;in;75819470;1715738459317416358;ariflukmanbdg;https://twitter.com/ariflukmanbdg/status/1715876996696379417
Sat Oct 21 23:45:28 +0000 2023;1715876988144246989;"@StefanAntonio__ @TeddGus @prabowo @ganjarpranowo @gibran_tweet @jokowi @PDI_Perjuangan @Gerindra Bisa jadi kita sedang berhadapandgn politik berak celana";0;0;0;0;in;951754502033498114;1715740966379000310;astavi57;https://twitter.com/astavi57/status/1715876988144246989
Sat Oct 21 23:45:27 +0000 2023;1715876984763629860;"@anismatta @gibran_tweet Para ketum dan gerombolan nya berebut jadi penyembah berhala "bocil"  hahahaha...";0;0;0;15;in;2798875490;1715742425761865756;royrohadi99;https://twitter.com/royrohadi99/status/1715876984763629860
Sat Oct 21 23:45:20 +0000 2023;1715876957479661571;"@Aryprasetyo85 @gibran_tweet @007koteka @03__nakula @aan_muba @AntoniusCDN @FirzaHusainID @GunRomli @Miduk17 @NgkongRoses @DS_yantie Saya bersama mas @gibran_tweet";0;0;0;0;in;1303914753056673792;1715653924898877721;BiyandiA;https://twitter.com/BiyandiA/status/1715876957479661571
Sat Oct 21 23:45:19 +0000 2023;1715876950533906470;"Visi Misi @aniesbaswedan @cakimiNOW   PDI-P Prabowo-Gibran Golkar Sarwendah #PersibDay Geli Mo Salah Peto Malming Di rumah RIP Legend #AMINkanIndonesia  Ruben Pak SBY kebangun Salak https://t.co/grOCfrbU43";0;0;0;1;in;54549619;1715876950533906470;Reivolusi;https://twitter.com/Reivolusi/status/1715876950533906470
Sat Oct 21 23:45:14 +0000 2023;1715876932225810707;"Saatnya yang muda memimpin, yang tua membimbing. @prabowo &amp  @gibran_tweet   Bonus demografi : 53% pemilih muda!  Politik cuma soal yang RASIONAL yaitu KEPENTINGAN :  kapan mendapatkan kekuasaan, berapa besar porsinya, dan untuk berapa lama. Bila tak sependapat, itulah demokrasi🤑";1;4;11;22;in;36325638;1715876932225810707;Sentjoko;https://twitter.com/Sentjoko/status/1715876932225810707
Sat Oct 21 23:45:12 +0000 2023;1715876924747350367;"@bakanosan1 @KompasTV Sekarang itu fokuskan dukung anies bukan dukung prabowo gibran";0;0;0;1;in;1355423051614064642;1715695713798295868;AMisedap;https://twitter.com/AMisedap/status/1715876924747350367
Sat Oct 21 23:45:10 +0000 2023;1715876913930174755;"@Dennysiregar7 Banyak yg kecewa sama Gibran yg pakai aji mumpung ,";0;0;0;0;in;1447131186598268934;1715620006778511771;SabarSu30531223;https://twitter.com/SabarSu30531223/status/1715876913930174755
Sat Oct 21 23:45:08 +0000 2023;1715876906216935729;"@Anak__Ogi @gibran_tweet Sebangsa kena GLEMBUK SOLO, Senegara ketipu melek2an sama cecunguk dri solo.";0;0;0;1;in;1550507510569635841;1715732604333486282;Bintang3Aku;https://twitter.com/Bintang3Aku/status/1715876906216935729
Sat Oct 21 23:45:08 +0000 2023;1715876905369681973;"@ayomaju789 Update berita PBB bakal mengawal prabowo gibran ke KPU tgl 25 okt";0;0;0;0;in;494791354;1715708213474341328;joekampret1;https://twitter.com/joekampret1/status/1715876905369681973
Sat Oct 21 23:45:06 +0000 2023;1715876896771346706;"@Yusufpas13 @anismatta @gibran_tweet Membagongkan...";0;0;0;1;in;1603666788566577152;1715742425761865756;BangJiih85;https://twitter.com/BangJiih85/status/1715876896771346706
Sat Oct 21 23:44:55 +0000 2023;1715876850101354775;"@qiunco2761 @gibran_tweet Semoga Clear and Clean Pantau , Lacak dan Menangkan  GOFUD https://t.co/xXvk1modQJ";0;0;0;0;in;1322361095407902721;1714803607852531927;SETYAKI22965702;https://twitter.com/SETYAKI22965702/status/1715876850101354775
Sat Oct 21 23:44:55 +0000 2023;1715876849400864957;"@inilahdotcom @gibran_tweet @Official_PAN @ZUL_Hasan Mas Wali loh yaa, bukan Mas Bacawapres";0;0;0;0;in;225449276;1715596982142763031;tauf1qh;https://twitter.com/tauf1qh/status/1715876849400864957
Sat Oct 21 23:44:53 +0000 2023;1715876844623503402;"@gibran_tweet Liat muka @gibran_tweet kami tau wajah dari sebuah kemunafikan &amp  kami tidak butuh pemimpin yang munafik. kami muak sama keluarga busuk Pak @jokowi maaf kami tertipu";0;0;1;1;in;1348791552135450624;1715757265888960853;ElonMiskin;https://twitter.com/ElonMiskin/status/1715876844623503402
Sat Oct 21 23:44:52 +0000 2023;1715876836922802679;"@dAsalbantani @gm_gm beda cerita lg kl gibran menjadi pasangan ganjar pendukung jokowi akan diam dan dukung sprti pilkada solo dan medan ga akan bahas apa itu wasit wasit";0;0;0;1;in;1603811860553555968;1715587203664093620;abi_priadi;https://twitter.com/abi_priadi/status/1715876836922802679
Sat Oct 21 23:44:48 +0000 2023;1715876821601047014;"@ahmad_bellamy @jokowi @gibran_tweet Sekali prabowo tetap prabowo..mau gibran jd atau gak wapres...";0;0;0;1;in;1469992759041744900;1715685551695950087;abdhoelldoel44;https://twitter.com/abdhoelldoel44/status/1715876821601047014
Sat Oct 21 23:44:46 +0000 2023;1715876814776893857;"@genx36545403 @jokowi @gibran_tweet @kaesangp Tua Bangka matinya lama";0;0;0;0;in;1665577634972176385;1715668498939367790;JihadAkbarM16;https://twitter.com/JihadAkbarM16/status/1715876814776893857
Sat Oct 21 23:44:45 +0000 2023;1715876808774893730;"@uchnara @anismatta @gibran_tweet Naaahhh, ini Tepatnya. Kehilangan berpikir logic &amp  objectif";0;0;0;0;in;1603666788566577152;1715742425761865756;BangJiih85;https://twitter.com/BangJiih85/status/1715876808774893730
Sat Oct 21 23:44:44 +0000 2023;1715876805167743373;"@MarahIchsan @ud_cakrawala @joekampret1 Saya pribadi juga kepingin gibran the next president. Tapi bukan tahun ini.. "Ojo grasa grusu" Kata bapaknya.. Dan saya yakin PDI-P juga mempersiapkan itu di masa yang akan datang..";0;2;0;2;in;1594976901193666560;1715708213474341328;saifulr41206612;https://twitter.com/saifulr41206612/status/1715876805167743373
Sat Oct 21 23:44:32 +0000 2023;1715876753418441073;"@argiaback @gibran_tweet pengkhianat, lupa diri,lupa asal usul akibat mabok kekuasaan...!";0;0;0;1;in;1421109585104932864;1715778789471646170;Alpha236Omega;https://twitter.com/Alpha236Omega/status/1715876753418441073
Sat Oct 21 23:44:27 +0000 2023;1715876733227094461;"@hasyimmah Peryanyaan yg sama...knp ya tanpa malu2 lgsg dideklarasiin gibran sebagai walikota solo, padahal sudah ada yg disiapkan ????";0;0;0;0;in;50886546;1715688154223796364;abahadilah;https://twitter.com/abahadilah/status/1715876733227094461
Sat Oct 21 23:44:26 +0000 2023;1715876731553518002;"@IATeam___ Kasih kan bom aja di kepala nya biar ilank tuh sakit nya, hee goblook.";0;0;0;0;in;1227783228674560000;1715068783180820683;gibranAkmal77;https://twitter.com/gibranAkmal77/status/1715876731553518002
Sat Oct 21 23:44:25 +0000 2023;1715876724569940230;"Oh bung hatta ternyata hy dibandingin seorang Gibran ??? Yg omonganya nipu sana sini ?? 🤦‍♂️🤦‍♂️🤦‍♂️";0;0;0;0;in;1374604567;1715876724569940230;andi_hpattera;https://twitter.com/andi_hpattera/status/1715876724569940230
Sat Oct 21 23:44:20 +0000 2023;1715876702591795262;"@maryanti_oemar @MFikriFahmi14 @islah_bahrawi @INSANI88 krn budiman terang²an dukung prabowo ,gibran perkataannya masih abu²";0;0;0;0;in;1613367553266708480;1715757880622858416;presidenanjing;https://twitter.com/presidenanjing/status/1715876702591795262
Sat Oct 21 23:44:11 +0000 2023;1715876668135620815;"@mbahjhojho @gibran_tweet Bocah baru kemaren sore. Bukan pemuda sejati yg mengatakan bapakku presiden. Tapi pemuda sejati, yang berani menunjukkan siapa saya, bukan karena bapak saya.... wkwkwkw";0;0;0;0;in;1637022074349973505;1715723126955462893;DrAIPulmo;https://twitter.com/DrAIPulmo/status/1715876668135620815
Sat Oct 21 23:44:04 +0000 2023;1715876637739549094;"Pernah bertemu sama cakeg Gelora nomor urut 1 yang tinggal di Dapil rumah, secara terus terang saja dia gak mau sosialisasi Prabowo sbg capres nya ke warga. Dgn Gibran sebagai cawapres Prabowo, makin gak mau Cakeg Gelora ini sosialisasi Capresnya pada warga.";0;0;0;1;in;593636764;1715876637739549094;AinurRafiq78;https://twitter.com/AinurRafiq78/status/1715876637739549094
Sat Oct 21 23:44:02 +0000 2023;1715876628105232787;"@anismatta @gibran_tweet Bingung gw, milih dia Hebatnya apa yaa ?";0;0;0;0;in;1603666788566577152;1715742425761865756;BangJiih85;https://twitter.com/BangJiih85/status/1715876628105232787
Sat Oct 21 23:44:01 +0000 2023;1715876625185931292;"@gibran_tweet Banyak yg ngeri saat gibran menuju ri 2 Sebab jelas dia akan lanjutkan legasi jokowi termasuk ruu perampasan aset itu  yang kata bambang pacul Tanya dulu sama paloh megawati Maka diseranglah dia dari segala sisi Biarin yang dengki makin menjadi Kita buat hepi";0;0;0;0;in;1704863099629731840;1715757265888960853;Pamankarta;https://twitter.com/Pamankarta/status/1715876625185931292
Sat Oct 21 23:44:00 +0000 2023;1715876619532095713;"@masmasjawabgt @gibran_tweet Aku lagi sibuk mau nyapres🤣🤣🤣";0;0;0;0;in;1256854194905944065;1715757265888960853;Riyantidwi10;https://twitter.com/Riyantidwi10/status/1715876619532095713
Sat Oct 21 23:43:58 +0000 2023;1715876610531049836;"@ch_chotimah2 @gibran_tweet Barisan orang stress";0;0;0;0;in;2556245736;1715724462618996900;chenchenkoe;https://twitter.com/chenchenkoe/status/1715876610531049836
Sat Oct 21 23:43:55 +0000 2023;1715876598338232677;"@ZUL_Hasan @gibran_tweet Yaaa ngak jadi pret to? Prabowo erik?";0;0;0;0;in;859995936;1715580339392020513;N0v44ndr1;https://twitter.com/N0v44ndr1/status/1715876598338232677
Sat Oct 21 23:43:54 +0000 2023;1715876597667144133;"@genx36545403 @hartonometroadv @jokowi @gibran_tweet @kaesangp Makanya besok gak mau milih anis dia juga petugas partai nasdem";0;0;0;1;in;965464386;1715668498939367790;Satrio_rudi;https://twitter.com/Satrio_rudi/status/1715876597667144133
Sat Oct 21 23:43:52 +0000 2023;1715876588368396781;"@ch_chotimah2 @ridwankamil @erickthohir @airlangga_hrt @ZUL_Hasan @gibran_tweet Takut ya pendukung @gibran_tweet pindah haluan pendukung ganjar kempes  Kasian mas cenul nggak bisa tidur nyenyak sekarang";0;0;0;0;in;934357730428567552;1715610922499334590;Kosasih0706;https://twitter.com/Kosasih0706/status/1715876588368396781
Sat Oct 21 23:43:45 +0000 2023;1715876556479050042;"Saat pilpres 2019 kita di sandingkan dgn pilihan Jokowi dan wapres yg notabene wapres pelindung Anies ... Nah skrg Prabowo dan Gibran... Posisi yg sama suka Gibran tapi kok sm Prabowo https://t.co/Fg8Myf0tMc";0;0;0;0;in;1598344201409699841;1715876556479050042;TitaMar80993092;https://twitter.com/TitaMar80993092/status/1715876556479050042
